video,frame,ground_truth,predicted_emotion,confidence,modality,channel,emotion_code,intensity_code,statement_code,repetition_code,actor,prob_angry,prob_disgust,prob_fearful,prob_happy,prob_sad,prob_surprised,prob_neutral
01-01-08-01-01-02-13.mp4,15,surprised,neutral,73.40513610839844,audio-video,speech,8,1,1,2,13,7.8619556,0.19975354,6.907634,0.005526724,11.536367,0.08362443,73.405136
01-01-08-01-01-02-13.mp4,16,surprised,neutral,73.40513610839844,audio-video,speech,8,1,1,2,13,7.8619556,0.19975354,6.907634,0.005526724,11.536367,0.08362443,73.405136
01-01-08-01-01-02-13.mp4,17,surprised,neutral,73.40513610839844,audio-video,speech,8,1,1,2,13,7.8619556,0.19975354,6.907634,0.005526724,11.536367,0.08362443,73.405136
01-01-08-01-01-02-13.mp4,18,surprised,neutral,73.40513610839844,audio-video,speech,8,1,1,2,13,7.8619556,0.19975354,6.907634,0.005526724,11.536367,0.08362443,73.405136
01-01-08-01-01-02-13.mp4,19,surprised,neutral,73.40513610839844,audio-video,speech,8,1,1,2,13,7.8619556,0.19975354,6.907634,0.005526724,11.536367,0.08362443,73.405136
01-01-08-01-01-02-13.mp4,20,surprised,neutral,64.84044647216797,audio-video,speech,8,1,1,2,13,5.728267,0.03840187,16.518902,0.081765786,12.151744,0.64047337,64.84045
01-01-08-01-01-02-13.mp4,21,surprised,neutral,64.84044647216797,audio-video,speech,8,1,1,2,13,5.728267,0.03840187,16.518902,0.081765786,12.151744,0.64047337,64.84045
01-01-08-01-01-02-13.mp4,22,surprised,neutral,64.84044647216797,audio-video,speech,8,1,1,2,13,5.728267,0.03840187,16.518902,0.081765786,12.151744,0.64047337,64.84045
01-01-08-01-01-02-13.mp4,23,surprised,neutral,64.84044647216797,audio-video,speech,8,1,1,2,13,5.728267,0.03840187,16.518902,0.081765786,12.151744,0.64047337,64.84045
01-01-08-01-01-02-13.mp4,24,surprised,neutral,64.84044647216797,audio-video,speech,8,1,1,2,13,5.728267,0.03840187,16.518902,0.081765786,12.151744,0.64047337,64.84045
01-01-08-01-01-02-13.mp4,25,surprised,neutral,67.22162628173828,audio-video,speech,8,1,1,2,13,4.0758257,0.0038536142,18.527538,0.026994877,9.897991,0.24617144,67.22163
01-01-08-01-01-02-13.mp4,26,surprised,neutral,67.22162628173828,audio-video,speech,8,1,1,2,13,4.0758257,0.0038536142,18.527538,0.026994877,9.897991,0.24617144,67.22163
01-01-08-01-01-02-13.mp4,27,surprised,neutral,67.22162628173828,audio-video,speech,8,1,1,2,13,4.0758257,0.0038536142,18.527538,0.026994877,9.897991,0.24617144,67.22163
01-01-08-01-01-02-13.mp4,28,surprised,neutral,67.22162628173828,audio-video,speech,8,1,1,2,13,4.0758257,0.0038536142,18.527538,0.026994877,9.897991,0.24617144,67.22163
01-01-08-01-01-02-13.mp4,29,surprised,neutral,67.22162628173828,audio-video,speech,8,1,1,2,13,4.0758257,0.0038536142,18.527538,0.026994877,9.897991,0.24617144,67.22163
01-01-08-01-01-02-13.mp4,30,surprised,disgust,76.29521179199219,audio-video,speech,8,1,1,2,13,8.0957575,76.29521,13.595629,0.021657491,0.13890825,1.8519447,0.0008856643
01-01-08-01-01-02-13.mp4,31,surprised,disgust,76.29521179199219,audio-video,speech,8,1,1,2,13,8.0957575,76.29521,13.595629,0.021657491,0.13890825,1.8519447,0.0008856643
01-01-08-01-01-02-13.mp4,32,surprised,disgust,76.29521179199219,audio-video,speech,8,1,1,2,13,8.0957575,76.29521,13.595629,0.021657491,0.13890825,1.8519447,0.0008856643
01-01-08-01-01-02-13.mp4,33,surprised,disgust,76.29521179199219,audio-video,speech,8,1,1,2,13,8.0957575,76.29521,13.595629,0.021657491,0.13890825,1.8519447,0.0008856643
01-01-08-01-01-02-13.mp4,34,surprised,disgust,76.29521179199219,audio-video,speech,8,1,1,2,13,8.0957575,76.29521,13.595629,0.021657491,0.13890825,1.8519447,0.0008856643
01-01-08-01-01-02-13.mp4,35,surprised,sad,99.87234497070312,audio-video,speech,8,1,1,2,13,0.001927418,5.4281546e-10,0.013202373,0.08610573,99.872345,4.615108e-10,0.026413219
01-01-08-01-01-02-13.mp4,36,surprised,sad,99.87234497070312,audio-video,speech,8,1,1,2,13,0.001927418,5.4281546e-10,0.013202373,0.08610573,99.872345,4.615108e-10,0.026413219
01-01-08-01-01-02-13.mp4,37,surprised,sad,99.87234497070312,audio-video,speech,8,1,1,2,13,0.001927418,5.4281546e-10,0.013202373,0.08610573,99.872345,4.615108e-10,0.026413219
01-01-08-01-01-02-13.mp4,38,surprised,sad,99.87234497070312,audio-video,speech,8,1,1,2,13,0.001927418,5.4281546e-10,0.013202373,0.08610573,99.872345,4.615108e-10,0.026413219
01-01-08-01-01-02-13.mp4,39,surprised,sad,99.87234497070312,audio-video,speech,8,1,1,2,13,0.001927418,5.4281546e-10,0.013202373,0.08610573,99.872345,4.615108e-10,0.026413219
01-01-08-01-01-02-13.mp4,40,surprised,sad,99.99979400634766,audio-video,speech,8,1,1,2,13,3.8568965e-06,6.3573204e-14,0.00017589163,1.8847952e-06,99.999794,2.7763331e-14,2.272471e-05
01-01-08-01-01-02-13.mp4,41,surprised,sad,99.99979400634766,audio-video,speech,8,1,1,2,13,3.8568965e-06,6.3573204e-14,0.00017589163,1.8847952e-06,99.999794,2.7763331e-14,2.272471e-05
01-01-08-01-01-02-13.mp4,42,surprised,sad,99.99979400634766,audio-video,speech,8,1,1,2,13,3.8568965e-06,6.3573204e-14,0.00017589163,1.8847952e-06,99.999794,2.7763331e-14,2.272471e-05
01-01-08-01-01-02-13.mp4,43,surprised,sad,99.99979400634766,audio-video,speech,8,1,1,2,13,3.8568965e-06,6.3573204e-14,0.00017589163,1.8847952e-06,99.999794,2.7763331e-14,2.272471e-05
01-01-08-01-01-02-13.mp4,44,surprised,sad,99.99979400634766,audio-video,speech,8,1,1,2,13,3.8568965e-06,6.3573204e-14,0.00017589163,1.8847952e-06,99.999794,2.7763331e-14,2.272471e-05
01-01-08-01-01-02-13.mp4,45,surprised,sad,99.9546127319336,audio-video,speech,8,1,1,2,13,1.2047268e-05,2.1816789e-12,0.001015969,0.03985273,99.95461,9.89105e-12,0.0045065363
01-01-08-01-01-02-13.mp4,46,surprised,sad,99.9546127319336,audio-video,speech,8,1,1,2,13,1.2047268e-05,2.1816789e-12,0.001015969,0.03985273,99.95461,9.89105e-12,0.0045065363
01-01-08-01-01-02-13.mp4,47,surprised,sad,99.9546127319336,audio-video,speech,8,1,1,2,13,1.2047268e-05,2.1816789e-12,0.001015969,0.03985273,99.95461,9.89105e-12,0.0045065363
01-01-08-01-01-02-13.mp4,48,surprised,sad,99.9546127319336,audio-video,speech,8,1,1,2,13,1.2047268e-05,2.1816789e-12,0.001015969,0.03985273,99.95461,9.89105e-12,0.0045065363
01-01-08-01-01-02-13.mp4,49,surprised,sad,99.9546127319336,audio-video,speech,8,1,1,2,13,1.2047268e-05,2.1816789e-12,0.001015969,0.03985273,99.95461,9.89105e-12,0.0045065363
01-01-08-01-01-02-13.mp4,50,surprised,sad,98.55422973632812,audio-video,speech,8,1,1,2,13,0.00023676426,3.5118117e-12,0.0016557988,1.2648742,98.55423,4.20472e-10,0.17900571
01-01-08-01-01-02-13.mp4,51,surprised,sad,98.55422973632812,audio-video,speech,8,1,1,2,13,0.00023676426,3.5118117e-12,0.0016557988,1.2648742,98.55423,4.20472e-10,0.17900571
01-01-08-01-01-02-13.mp4,52,surprised,sad,98.55422973632812,audio-video,speech,8,1,1,2,13,0.00023676426,3.5118117e-12,0.0016557988,1.2648742,98.55423,4.20472e-10,0.17900571
01-01-08-01-01-02-13.mp4,53,surprised,sad,98.55422973632812,audio-video,speech,8,1,1,2,13,0.00023676426,3.5118117e-12,0.0016557988,1.2648742,98.55423,4.20472e-10,0.17900571
01-01-08-01-01-02-13.mp4,54,surprised,sad,98.55422973632812,audio-video,speech,8,1,1,2,13,0.00023676426,3.5118117e-12,0.0016557988,1.2648742,98.55423,4.20472e-10,0.17900571
01-01-08-01-01-02-13.mp4,55,surprised,angry,54.640811920166016,audio-video,speech,8,1,1,2,13,54.640812,1.6834306,19.811783,0.08948576,10.643153,12.127036,1.0042977
01-01-08-01-01-02-13.mp4,56,surprised,angry,54.640811920166016,audio-video,speech,8,1,1,2,13,54.640812,1.6834306,19.811783,0.08948576,10.643153,12.127036,1.0042977
01-01-08-01-01-02-13.mp4,57,surprised,angry,54.640811920166016,audio-video,speech,8,1,1,2,13,54.640812,1.6834306,19.811783,0.08948576,10.643153,12.127036,1.0042977
01-01-08-01-01-02-13.mp4,58,surprised,angry,54.640811920166016,audio-video,speech,8,1,1,2,13,54.640812,1.6834306,19.811783,0.08948576,10.643153,12.127036,1.0042977
01-01-08-01-01-02-13.mp4,59,surprised,angry,54.640811920166016,audio-video,speech,8,1,1,2,13,54.640812,1.6834306,19.811783,0.08948576,10.643153,12.127036,1.0042977
01-01-08-01-01-02-13.mp4,60,surprised,sad,99.84174346923828,audio-video,speech,8,1,1,2,13,2.5032015e-05,1.9334847e-13,0.0010188433,0.0030945693,99.84174,2.1249995e-10,0.1541199
01-01-08-01-01-02-13.mp4,61,surprised,sad,99.84174346923828,audio-video,speech,8,1,1,2,13,2.5032015e-05,1.9334847e-13,0.0010188433,0.0030945693,99.84174,2.1249995e-10,0.1541199
01-01-08-01-01-02-13.mp4,62,surprised,sad,99.84174346923828,audio-video,speech,8,1,1,2,13,2.5032015e-05,1.9334847e-13,0.0010188433,0.0030945693,99.84174,2.1249995e-10,0.1541199
01-01-08-01-01-02-13.mp4,63,surprised,sad,99.84174346923828,audio-video,speech,8,1,1,2,13,2.5032015e-05,1.9334847e-13,0.0010188433,0.0030945693,99.84174,2.1249995e-10,0.1541199
01-01-08-01-01-02-13.mp4,64,surprised,sad,99.84174346923828,audio-video,speech,8,1,1,2,13,2.5032015e-05,1.9334847e-13,0.0010188433,0.0030945693,99.84174,2.1249995e-10,0.1541199
01-01-08-01-01-02-13.mp4,65,surprised,sad,98.54967498779297,audio-video,speech,8,1,1,2,13,0.00032891452,1.8944226e-11,0.0039887754,0.29301387,98.549675,6.1324446e-10,1.1529896
01-01-08-01-01-02-13.mp4,66,surprised,sad,98.54967498779297,audio-video,speech,8,1,1,2,13,0.00032891452,1.8944226e-11,0.0039887754,0.29301387,98.549675,6.1324446e-10,1.1529896
01-01-08-01-01-02-13.mp4,67,surprised,sad,98.54967498779297,audio-video,speech,8,1,1,2,13,0.00032891452,1.8944226e-11,0.0039887754,0.29301387,98.549675,6.1324446e-10,1.1529896
01-01-08-01-01-02-13.mp4,68,surprised,sad,98.54967498779297,audio-video,speech,8,1,1,2,13,0.00032891452,1.8944226e-11,0.0039887754,0.29301387,98.549675,6.1324446e-10,1.1529896
01-01-08-01-01-02-13.mp4,69,surprised,sad,98.54967498779297,audio-video,speech,8,1,1,2,13,0.00032891452,1.8944226e-11,0.0039887754,0.29301387,98.549675,6.1324446e-10,1.1529896
01-01-08-01-01-02-13.mp4,70,surprised,angry,64.95509338378906,audio-video,speech,8,1,1,2,13,64.95509,3.636419,8.839859,0.14211965,9.872671,11.9860325,0.5678048
01-01-08-01-01-02-13.mp4,71,surprised,angry,64.95509338378906,audio-video,speech,8,1,1,2,13,64.95509,3.636419,8.839859,0.14211965,9.872671,11.9860325,0.5678048
01-01-08-01-01-02-13.mp4,72,surprised,angry,64.95509338378906,audio-video,speech,8,1,1,2,13,64.95509,3.636419,8.839859,0.14211965,9.872671,11.9860325,0.5678048
01-01-08-01-01-02-13.mp4,73,surprised,angry,64.95509338378906,audio-video,speech,8,1,1,2,13,64.95509,3.636419,8.839859,0.14211965,9.872671,11.9860325,0.5678048
01-01-08-01-01-02-13.mp4,74,surprised,angry,64.95509338378906,audio-video,speech,8,1,1,2,13,64.95509,3.636419,8.839859,0.14211965,9.872671,11.9860325,0.5678048
01-01-08-01-01-02-13.mp4,75,surprised,angry,27.101247787475586,audio-video,speech,8,1,1,2,13,27.101248,20.550507,25.542656,0.20957375,16.835423,6.5943675,3.1662338
01-01-08-01-01-02-13.mp4,76,surprised,angry,27.101247787475586,audio-video,speech,8,1,1,2,13,27.101248,20.550507,25.542656,0.20957375,16.835423,6.5943675,3.1662338
01-01-08-01-01-02-13.mp4,77,surprised,angry,27.101247787475586,audio-video,speech,8,1,1,2,13,27.101248,20.550507,25.542656,0.20957375,16.835423,6.5943675,3.1662338
01-01-08-01-01-02-13.mp4,78,surprised,angry,27.101247787475586,audio-video,speech,8,1,1,2,13,27.101248,20.550507,25.542656,0.20957375,16.835423,6.5943675,3.1662338
01-01-08-01-01-02-13.mp4,79,surprised,angry,27.101247787475586,audio-video,speech,8,1,1,2,13,27.101248,20.550507,25.542656,0.20957375,16.835423,6.5943675,3.1662338
01-01-08-01-01-02-13.mp4,80,surprised,angry,34.5601692199707,audio-video,speech,8,1,1,2,13,34.56017,2.15401,22.749298,0.6453262,18.709223,16.076023,5.1059456
01-01-08-01-01-02-13.mp4,81,surprised,angry,34.5601692199707,audio-video,speech,8,1,1,2,13,34.56017,2.15401,22.749298,0.6453262,18.709223,16.076023,5.1059456
01-01-08-01-01-02-13.mp4,82,surprised,angry,34.5601692199707,audio-video,speech,8,1,1,2,13,34.56017,2.15401,22.749298,0.6453262,18.709223,16.076023,5.1059456
01-01-08-01-01-02-13.mp4,83,surprised,angry,34.5601692199707,audio-video,speech,8,1,1,2,13,34.56017,2.15401,22.749298,0.6453262,18.709223,16.076023,5.1059456
01-01-08-01-01-02-13.mp4,84,surprised,angry,34.5601692199707,audio-video,speech,8,1,1,2,13,34.56017,2.15401,22.749298,0.6453262,18.709223,16.076023,5.1059456
01-01-08-01-01-02-13.mp4,85,surprised,angry,31.63484001159668,audio-video,speech,8,1,1,2,13,31.63484,1.7979935,29.233818,0.54097706,15.358359,17.8527,3.5813181
01-01-08-01-01-02-13.mp4,86,surprised,angry,31.63484001159668,audio-video,speech,8,1,1,2,13,31.63484,1.7979935,29.233818,0.54097706,15.358359,17.8527,3.5813181
01-01-08-01-01-02-13.mp4,87,surprised,angry,31.63484001159668,audio-video,speech,8,1,1,2,13,31.63484,1.7979935,29.233818,0.54097706,15.358359,17.8527,3.5813181
01-01-08-01-01-02-13.mp4,88,surprised,angry,31.63484001159668,audio-video,speech,8,1,1,2,13,31.63484,1.7979935,29.233818,0.54097706,15.358359,17.8527,3.5813181
01-01-08-01-01-02-13.mp4,89,surprised,angry,31.63484001159668,audio-video,speech,8,1,1,2,13,31.63484,1.7979935,29.233818,0.54097706,15.358359,17.8527,3.5813181
01-01-08-01-01-02-13.mp4,90,surprised,fearful,31.988182067871094,audio-video,speech,8,1,1,2,13,15.84453,0.062115822,31.988182,0.2893792,23.670404,3.328422,24.816961
01-01-08-01-01-02-13.mp4,91,surprised,fearful,31.988182067871094,audio-video,speech,8,1,1,2,13,15.84453,0.062115822,31.988182,0.2893792,23.670404,3.328422,24.816961
01-01-08-01-01-02-13.mp4,92,surprised,fearful,31.988182067871094,audio-video,speech,8,1,1,2,13,15.84453,0.062115822,31.988182,0.2893792,23.670404,3.328422,24.816961
01-01-08-01-01-02-13.mp4,93,surprised,fearful,31.988182067871094,audio-video,speech,8,1,1,2,13,15.84453,0.062115822,31.988182,0.2893792,23.670404,3.328422,24.816961
01-01-06-02-02-01-05.mp4,0,fearful,surprised,99.59896087646484,audio-video,speech,6,2,2,1,5,0.01275142,2.4190771e-11,0.36173892,7.217729e-05,0.02631355,99.59896,0.00016111432
01-01-06-02-02-01-05.mp4,1,fearful,surprised,99.59896087646484,audio-video,speech,6,2,2,1,5,0.01275142,2.4190771e-11,0.36173892,7.217729e-05,0.02631355,99.59896,0.00016111432
01-01-06-02-02-01-05.mp4,2,fearful,surprised,99.59896087646484,audio-video,speech,6,2,2,1,5,0.01275142,2.4190771e-11,0.36173892,7.217729e-05,0.02631355,99.59896,0.00016111432
01-01-06-02-02-01-05.mp4,3,fearful,surprised,99.59896087646484,audio-video,speech,6,2,2,1,5,0.01275142,2.4190771e-11,0.36173892,7.217729e-05,0.02631355,99.59896,0.00016111432
01-01-06-02-02-01-05.mp4,4,fearful,surprised,99.59896087646484,audio-video,speech,6,2,2,1,5,0.01275142,2.4190771e-11,0.36173892,7.217729e-05,0.02631355,99.59896,0.00016111432
01-01-06-02-02-01-05.mp4,5,fearful,surprised,99.04790496826172,audio-video,speech,6,2,2,1,5,0.024107613,1.6221084e-10,0.81267154,0.0002793408,0.11456499,99.047905,0.00046949764
01-01-06-02-02-01-05.mp4,6,fearful,surprised,99.04790496826172,audio-video,speech,6,2,2,1,5,0.024107613,1.6221084e-10,0.81267154,0.0002793408,0.11456499,99.047905,0.00046949764
01-01-06-02-02-01-05.mp4,7,fearful,surprised,99.04790496826172,audio-video,speech,6,2,2,1,5,0.024107613,1.6221084e-10,0.81267154,0.0002793408,0.11456499,99.047905,0.00046949764
01-01-06-02-02-01-05.mp4,8,fearful,surprised,99.04790496826172,audio-video,speech,6,2,2,1,5,0.024107613,1.6221084e-10,0.81267154,0.0002793408,0.11456499,99.047905,0.00046949764
01-01-06-02-02-01-05.mp4,9,fearful,surprised,99.04790496826172,audio-video,speech,6,2,2,1,5,0.024107613,1.6221084e-10,0.81267154,0.0002793408,0.11456499,99.047905,0.00046949764
01-01-06-02-02-01-05.mp4,10,fearful,surprised,99.90074920654297,audio-video,speech,6,2,2,1,5,0.0013103251,1.682037e-12,0.09448382,7.1655313e-07,0.0034342646,99.90075,1.5896103e-05
01-01-06-02-02-01-05.mp4,11,fearful,surprised,99.90074920654297,audio-video,speech,6,2,2,1,5,0.0013103251,1.682037e-12,0.09448382,7.1655313e-07,0.0034342646,99.90075,1.5896103e-05
01-01-06-02-02-01-05.mp4,12,fearful,surprised,99.90074920654297,audio-video,speech,6,2,2,1,5,0.0013103251,1.682037e-12,0.09448382,7.1655313e-07,0.0034342646,99.90075,1.5896103e-05
01-01-06-02-02-01-05.mp4,13,fearful,surprised,99.90074920654297,audio-video,speech,6,2,2,1,5,0.0013103251,1.682037e-12,0.09448382,7.1655313e-07,0.0034342646,99.90075,1.5896103e-05
01-01-06-02-02-01-05.mp4,14,fearful,surprised,99.90074920654297,audio-video,speech,6,2,2,1,5,0.0013103251,1.682037e-12,0.09448382,7.1655313e-07,0.0034342646,99.90075,1.5896103e-05
01-01-06-02-02-01-05.mp4,15,fearful,surprised,96.64488983154297,audio-video,speech,6,2,2,1,5,0.029813666,5.321673e-11,2.4418986,4.854516e-06,0.8807668,96.64489,0.0026302827
01-01-06-02-02-01-05.mp4,16,fearful,surprised,96.64488983154297,audio-video,speech,6,2,2,1,5,0.029813666,5.321673e-11,2.4418986,4.854516e-06,0.8807668,96.64489,0.0026302827
01-01-06-02-02-01-05.mp4,17,fearful,surprised,96.64488983154297,audio-video,speech,6,2,2,1,5,0.029813666,5.321673e-11,2.4418986,4.854516e-06,0.8807668,96.64489,0.0026302827
01-01-06-02-02-01-05.mp4,18,fearful,surprised,96.64488983154297,audio-video,speech,6,2,2,1,5,0.029813666,5.321673e-11,2.4418986,4.854516e-06,0.8807668,96.64489,0.0026302827
01-01-06-02-02-01-05.mp4,19,fearful,surprised,96.64488983154297,audio-video,speech,6,2,2,1,5,0.029813666,5.321673e-11,2.4418986,4.854516e-06,0.8807668,96.64489,0.0026302827
01-01-06-02-02-01-05.mp4,20,fearful,surprised,99.92233276367188,audio-video,speech,6,2,2,1,5,0.0002713537,2.2025454e-12,0.07733253,5.305053e-07,5.9833586e-05,99.92233,1.3240175e-07
01-01-06-02-02-01-05.mp4,21,fearful,surprised,99.92233276367188,audio-video,speech,6,2,2,1,5,0.0002713537,2.2025454e-12,0.07733253,5.305053e-07,5.9833586e-05,99.92233,1.3240175e-07
01-01-06-02-02-01-05.mp4,22,fearful,surprised,99.92233276367188,audio-video,speech,6,2,2,1,5,0.0002713537,2.2025454e-12,0.07733253,5.305053e-07,5.9833586e-05,99.92233,1.3240175e-07
01-01-06-02-02-01-05.mp4,23,fearful,surprised,99.92233276367188,audio-video,speech,6,2,2,1,5,0.0002713537,2.2025454e-12,0.07733253,5.305053e-07,5.9833586e-05,99.92233,1.3240175e-07
01-01-06-02-02-01-05.mp4,24,fearful,surprised,99.92233276367188,audio-video,speech,6,2,2,1,5,0.0002713537,2.2025454e-12,0.07733253,5.305053e-07,5.9833586e-05,99.92233,1.3240175e-07
01-01-06-02-02-01-05.mp4,25,fearful,neutral,70.59793853759766,audio-video,speech,6,2,2,1,5,1.3065804,1.08435295e-07,7.636977,0.0021897391,20.17591,0.28040013,70.59794
01-01-06-02-02-01-05.mp4,26,fearful,neutral,70.59793853759766,audio-video,speech,6,2,2,1,5,1.3065804,1.08435295e-07,7.636977,0.0021897391,20.17591,0.28040013,70.59794
01-01-06-02-02-01-05.mp4,27,fearful,neutral,70.59793853759766,audio-video,speech,6,2,2,1,5,1.3065804,1.08435295e-07,7.636977,0.0021897391,20.17591,0.28040013,70.59794
01-01-06-02-02-01-05.mp4,28,fearful,neutral,70.59793853759766,audio-video,speech,6,2,2,1,5,1.3065804,1.08435295e-07,7.636977,0.0021897391,20.17591,0.28040013,70.59794
01-01-06-02-02-01-05.mp4,29,fearful,neutral,70.59793853759766,audio-video,speech,6,2,2,1,5,1.3065804,1.08435295e-07,7.636977,0.0021897391,20.17591,0.28040013,70.59794
01-01-06-02-02-01-05.mp4,30,fearful,surprised,93.06317138671875,audio-video,speech,6,2,2,1,5,0.07887881,1.6530082e-08,6.5651274,9.623662e-06,0.2925045,93.06317,0.0003088376
01-01-06-02-02-01-05.mp4,31,fearful,surprised,93.06317138671875,audio-video,speech,6,2,2,1,5,0.07887881,1.6530082e-08,6.5651274,9.623662e-06,0.2925045,93.06317,0.0003088376
01-01-06-02-02-01-05.mp4,32,fearful,surprised,93.06317138671875,audio-video,speech,6,2,2,1,5,0.07887881,1.6530082e-08,6.5651274,9.623662e-06,0.2925045,93.06317,0.0003088376
01-01-06-02-02-01-05.mp4,33,fearful,surprised,93.06317138671875,audio-video,speech,6,2,2,1,5,0.07887881,1.6530082e-08,6.5651274,9.623662e-06,0.2925045,93.06317,0.0003088376
01-01-06-02-02-01-05.mp4,34,fearful,surprised,93.06317138671875,audio-video,speech,6,2,2,1,5,0.07887881,1.6530082e-08,6.5651274,9.623662e-06,0.2925045,93.06317,0.0003088376
01-01-06-02-02-01-05.mp4,35,fearful,sad,53.53712463378906,audio-video,speech,6,2,2,1,5,14.671053,2.7777562e-06,11.064322,0.0154053215,53.537125,4.204233,16.507862
01-01-06-02-02-01-05.mp4,36,fearful,sad,53.53712463378906,audio-video,speech,6,2,2,1,5,14.671053,2.7777562e-06,11.064322,0.0154053215,53.537125,4.204233,16.507862
01-01-06-02-02-01-05.mp4,37,fearful,sad,53.53712463378906,audio-video,speech,6,2,2,1,5,14.671053,2.7777562e-06,11.064322,0.0154053215,53.537125,4.204233,16.507862
01-01-06-02-02-01-05.mp4,38,fearful,sad,53.53712463378906,audio-video,speech,6,2,2,1,5,14.671053,2.7777562e-06,11.064322,0.0154053215,53.537125,4.204233,16.507862
01-01-06-02-02-01-05.mp4,39,fearful,sad,53.53712463378906,audio-video,speech,6,2,2,1,5,14.671053,2.7777562e-06,11.064322,0.0154053215,53.537125,4.204233,16.507862
01-01-06-02-02-01-05.mp4,40,fearful,surprised,39.060882568359375,audio-video,speech,6,2,2,1,5,3.771015,2.1225934e-07,18.674528,0.19567318,24.616804,39.060883,13.6811
01-01-06-02-02-01-05.mp4,41,fearful,surprised,39.060882568359375,audio-video,speech,6,2,2,1,5,3.771015,2.1225934e-07,18.674528,0.19567318,24.616804,39.060883,13.6811
01-01-06-02-02-01-05.mp4,42,fearful,surprised,39.060882568359375,audio-video,speech,6,2,2,1,5,3.771015,2.1225934e-07,18.674528,0.19567318,24.616804,39.060883,13.6811
01-01-06-02-02-01-05.mp4,43,fearful,surprised,39.060882568359375,audio-video,speech,6,2,2,1,5,3.771015,2.1225934e-07,18.674528,0.19567318,24.616804,39.060883,13.6811
01-01-06-02-02-01-05.mp4,44,fearful,surprised,39.060882568359375,audio-video,speech,6,2,2,1,5,3.771015,2.1225934e-07,18.674528,0.19567318,24.616804,39.060883,13.6811
01-01-06-02-02-01-05.mp4,45,fearful,surprised,98.99805450439453,audio-video,speech,6,2,2,1,5,0.013492254,6.862813e-10,0.94870776,0.00013522385,0.03955764,98.998055,5.4472832e-05
01-01-06-02-02-01-05.mp4,46,fearful,surprised,98.99805450439453,audio-video,speech,6,2,2,1,5,0.013492254,6.862813e-10,0.94870776,0.00013522385,0.03955764,98.998055,5.4472832e-05
01-01-06-02-02-01-05.mp4,47,fearful,surprised,98.99805450439453,audio-video,speech,6,2,2,1,5,0.013492254,6.862813e-10,0.94870776,0.00013522385,0.03955764,98.998055,5.4472832e-05
01-01-06-02-02-01-05.mp4,48,fearful,surprised,98.99805450439453,audio-video,speech,6,2,2,1,5,0.013492254,6.862813e-10,0.94870776,0.00013522385,0.03955764,98.998055,5.4472832e-05
01-01-06-02-02-01-05.mp4,49,fearful,surprised,98.99805450439453,audio-video,speech,6,2,2,1,5,0.013492254,6.862813e-10,0.94870776,0.00013522385,0.03955764,98.998055,5.4472832e-05
01-01-06-02-02-01-05.mp4,50,fearful,surprised,99.9290542602539,audio-video,speech,6,2,2,1,5,0.016713612,1.5982804e-11,0.05326106,2.0692816e-05,0.0008659868,99.929054,8.34323e-05
01-01-06-02-02-01-05.mp4,51,fearful,surprised,99.9290542602539,audio-video,speech,6,2,2,1,5,0.016713612,1.5982804e-11,0.05326106,2.0692816e-05,0.0008659868,99.929054,8.34323e-05
01-01-06-02-02-01-05.mp4,52,fearful,surprised,99.9290542602539,audio-video,speech,6,2,2,1,5,0.016713612,1.5982804e-11,0.05326106,2.0692816e-05,0.0008659868,99.929054,8.34323e-05
01-01-06-02-02-01-05.mp4,53,fearful,surprised,99.9290542602539,audio-video,speech,6,2,2,1,5,0.016713612,1.5982804e-11,0.05326106,2.0692816e-05,0.0008659868,99.929054,8.34323e-05
01-01-06-02-02-01-05.mp4,54,fearful,surprised,99.9290542602539,audio-video,speech,6,2,2,1,5,0.016713612,1.5982804e-11,0.05326106,2.0692816e-05,0.0008659868,99.929054,8.34323e-05
01-01-06-02-02-01-05.mp4,55,fearful,surprised,34.65562438964844,audio-video,speech,6,2,2,1,5,0.9604141,1.5382085e-08,28.552183,0.06490766,33.282543,34.655624,2.4843202
01-01-06-02-02-01-05.mp4,56,fearful,surprised,34.65562438964844,audio-video,speech,6,2,2,1,5,0.9604141,1.5382085e-08,28.552183,0.06490766,33.282543,34.655624,2.4843202
01-01-06-02-02-01-05.mp4,57,fearful,surprised,34.65562438964844,audio-video,speech,6,2,2,1,5,0.9604141,1.5382085e-08,28.552183,0.06490766,33.282543,34.655624,2.4843202
01-01-06-02-02-01-05.mp4,58,fearful,surprised,34.65562438964844,audio-video,speech,6,2,2,1,5,0.9604141,1.5382085e-08,28.552183,0.06490766,33.282543,34.655624,2.4843202
01-01-06-02-02-01-05.mp4,59,fearful,surprised,34.65562438964844,audio-video,speech,6,2,2,1,5,0.9604141,1.5382085e-08,28.552183,0.06490766,33.282543,34.655624,2.4843202
01-01-06-02-02-01-05.mp4,60,fearful,surprised,99.95489501953125,audio-video,speech,6,2,2,1,5,0.00047815178,3.6072829e-12,0.04454324,9.180636e-07,8.5714484e-05,99.954895,1.15331975e-08
01-01-06-02-02-01-05.mp4,61,fearful,surprised,99.95489501953125,audio-video,speech,6,2,2,1,5,0.00047815178,3.6072829e-12,0.04454324,9.180636e-07,8.5714484e-05,99.954895,1.15331975e-08
